"","Project","Region","Site","Zone","Replicate","Depth_cm","Sample_ID","Year","Month","Day","Time","Time_Zone","NOx_Conc_mgL","NOx_Conc_uM","NOx_Conc_Flag","NOx_QAQC_Flag","NH3_Conc_mgL","NH3_Conc_uM","NH3_Conc_Flag","NH3_QAQC_Flag","PO4_Conc_mgL","PO4_Conc_uM","PO4_Conc_Flag","PO4_QAQC_Flag","Analysis_rundate","Run_notes","Field_notes","Date"
"565","COMPASS: Synoptic","CB","MSM","SW","B",0,"MSM_202310_SW_B",2023,10,10,NA,NA,0.010975,0.783553585070002,"bdl",NA,0.273436,19.521800281294,"Within_Range",NA,0.006101,0.196973167159998,"Within_Range",NA,"01/27/24","This run has limited spike checks for NH3 and PO4.
  peCheck for NH3 is out of range, all other run metrics are fine, 
  so accepting this run.",NA,2023-10-10
"566","COMPASS: Synoptic","CB","MSM","SW","C",0,"MSM_202310_SW_C",2023,10,10,NA,NA,0.008119,0.579651166941535,"bdl",NA,0.297731,21.256327329064,"Within_Range",NA,0.006101,0.196973167159998,"Within_Range",NA,"01/27/24","This run has limited spike checks for NH3 and PO4.
  peCheck for NH3 is out of range, all other run metrics are fine, 
  so accepting this run.",NA,2023-10-10
"567","COMPASS: Synoptic","CB","MSM","TR","A",10,"MSM_202310_TR_LysA_10cm",2023,10,10,NA,NA,0,0,"bdl",NA,1.286203,91.8276967451291,"Within_Range",NA,0.008744,0.282303454129983,"Within_Range",NA,"01/27/24","This run has limited spike checks for NH3 and PO4.
  peCheck for NH3 is out of range, all other run metrics are fine, 
  so accepting this run.",NA,2023-10-10
"568","COMPASS: Synoptic","CB","MSM","TR","A",20,"MSM_202310_TR_LysA_20cm",2023,10,10,NA,NA,0,0,"bdl",NA,3.124846,223.096518094912,"adl",NA,0.014731,0.475596086778222,"Within_Range",NA,"01/27/24","This run has limited spike checks for NH3 and PO4.
  peCheck for NH3 is out of range, all other run metrics are fine, 
  so accepting this run.",NA,2023-10-10
"569","COMPASS: Synoptic","CB","MSM","TR","A",45,"MSM_202310_TR_LysA_45cm",2023,10,10,NA,NA,0,0,"bdl",NA,0.804775,57.4564315648939,"Within_Range",NA,0.008228,0.265644192655706,"Within_Range",NA,"01/27/24","This run has limited spike checks for NH3 and PO4.
  peCheck for NH3 is out of range, all other run metrics are fine, 
  so accepting this run.",NA,2023-10-10
"570","COMPASS: Synoptic","CB","MSM","TR","B",10,"MSM_202310_TR_LysB_10cm",2023,10,10,NA,NA,0,0,"bdl",NA,1.711598,122.198519280059,"Within_Range",NA,0.009629,0.310876024681794,"Within_Range",NA,"01/27/24","This run has limited spike checks for NH3 and PO4.
  peCheck for NH3 is out of range, all other run metrics are fine, 
  so accepting this run.",NA,2023-10-10
"571","COMPASS: Synoptic","CB","MSM","TR","B",20,"MSM_202310_TR_LysB_20cm",2023,10,10,NA,NA,0,0,"bdl",NA,2.615965,186.765262338738,"adl",NA,0.009928,0.320529356427547,"Within_Range",NA,"01/27/24","This run has limited spike checks for NH3 and PO4.
  peCheck for NH3 is out of range, all other run metrics are fine, 
  so accepting this run.",NA,2023-10-10
"572","COMPASS: Synoptic","CB","MSM","TR","B",45,"MSM_202310_TR_LysB_45cm",2023,10,10,NA,NA,0,0,"bdl",NA,1.888049,134.796133279074,"Within_Range",NA,0.010987,0.354719584918358,"Within_Range",NA,"01/27/24","This run has limited spike checks for NH3 and PO4.
  peCheck for NH3 is out of range, all other run metrics are fine, 
  so accepting this run.",NA,2023-10-10
"573","COMPASS: Synoptic","CB","MSM","TR","C",10,"MSM_202310_TR_LysC_10cm",2023,10,10,NA,NA,0.00101,0.0721083481476722,"bdl",NA,1.647518,117.623565864908,"Within_Range",NA,0.004486,0.14483226157675,"Within_Range",NA,"01/27/24","This run has limited spike checks for NH3 and PO4.
  peCheck for NH3 is out of range, all other run metrics are fine, 
  so accepting this run.",NA,2023-10-10
"574","COMPASS: Synoptic","CB","MSM","TR","C",20,"MSM_202310_TR_LysC_20cm",2023,10,10,NA,NA,0,0,"bdl",NA,2.738576,195.519001620653,"adl",NA,0.008571,0.276718081581437,"Within_Range",NA,"01/27/24","This run has limited spike checks for NH3 and PO4.
  peCheck for NH3 is out of range, all other run metrics are fine, 
  so accepting this run.",NA,2023-10-10
"575","COMPASS: Synoptic","CB","MSM","TR","C",45,"MSM_202310_TR_LysC_45cm",2023,10,10,NA,NA,0,0,"bdl",NA,2.558841,182.686928398552,"adl",NA,0.019234,0.620977199992691,"Within_Range",NA,"01/27/24","This run has limited spike checks for NH3 and PO4.
  peCheck for NH3 is out of range, all other run metrics are fine, 
  so accepting this run.",NA,2023-10-10
"576","COMPASS: Synoptic","CB","MSM","UP","A",20,"MSM_202310_UP_LysA_20cm",2023,10,10,NA,NA,0.001674,0.119514232474459,"bdl",NA,0.191115,13.644541540834,"Within_Range",NA,0.007311,0.236038489609367,"Within_Range",NA,"01/27/24","This run has limited spike checks for NH3 and PO4.
  peCheck for NH3 is out of range, all other run metrics are fine, 
  so accepting this run.",NA,2023-10-10
"577","COMPASS: Synoptic","CB","MSM","UP","A",45,"MSM_202310_UP_LysA_45cm",2023,10,10,NA,NA,0.003498,0.249737625564908,"bdl",NA,1.672469,119.404927641771,"Within_Range",NA,0.004582,0.147931659060336,"Within_Range",NA,"01/27/24","This run has limited spike checks for NH3 and PO4.
  peCheck for NH3 is out of range, all other run metrics are fine, 
  so accepting this run.",NA,2023-10-10
"578","COMPASS: Synoptic","CB","MSM","UP","B",10,"MSM_202310_UP_LysB_10cm",2023,10,10,NA,NA,0.001382,0.0986670664753297,"bdl",NA,0.109102,7.78927227683894,"Within_Range",NA,0.003685,0.118971663823077,"Within_Range",NA,"01/27/24","This run has limited spike checks for NH3 and PO4.
  peCheck for NH3 is out of range, all other run metrics are fine, 
  so accepting this run.",NA,2023-10-10
"579","COMPASS: Synoptic","CB","MSM","UP","C",10,"MSM_202310_UP_LysC_10cm",2023,10,10,NA,NA,0.002142,0.15292681359635,"bdl",NA,0.161626,11.5391919581343,"Within_Range",NA,0.004896,0.1580692716629,"Within_Range",NA,"01/27/24","This run has limited spike checks for NH3 and PO4.
  peCheck for NH3 is out of range, all other run metrics are fine, 
  so accepting this run.",NA,2023-10-10
"580","COMPASS: Synoptic","CB","MSM","UP","C",20,"MSM_202310_UP_LysC_20cm",2023,10,10,NA,NA,0.001277,0.091170654044136,"bdl",NA,0.077701,5.5474165934874,"Within_Range",NA,0.004271,0.137890902629135,"Within_Range",NA,"01/27/24","This run has limited spike checks for NH3 and PO4.
  peCheck for NH3 is out of range, all other run metrics are fine, 
  so accepting this run.",NA,2023-10-10
"581","COMPASS: Synoptic","CB","MSM","UP","C",45,"MSM_202310_UP_LysC_45cm",2023,10,10,NA,NA,0.004514,0.32227434013722,"bdl",NA,0.752325,53.7117950695025,"Within_Range",NA,0.004178,0.134888361316911,"Within_Range",NA,"01/27/24","This run has limited spike checks for NH3 and PO4.
  peCheck for NH3 is out of range, all other run metrics are fine, 
  so accepting this run.",NA,2023-10-10
"582","COMPASS: Synoptic","CB","MSM","WC","A",10,"MSM_202310_WC_LysA_10cm",2023,10,10,NA,NA,0,0,"bdl",NA,0.310975,22.2018748170518,"Within_Range",NA,0.022235,0.717865656745216,"Within_Range",NA,"01/27/24","This run has limited spike checks for NH3 and PO4.
  peCheck for NH3 is out of range, all other run metrics are fine, 
  so accepting this run.",NA,2023-10-10
"583","COMPASS: Synoptic","CB","MSM","WC","A",20,"MSM_202310_WC_LysA_20cm",2023,10,10,NA,NA,0,0,"bdl",NA,0.547347,39.0775129045385,"Within_Range",NA,0.025997,0.839323295633252,"Within_Range",NA,"01/27/24","This run has limited spike checks for NH3 and PO4.
  peCheck for NH3 is out of range, all other run metrics are fine, 
  so accepting this run.",NA,2023-10-10
"584","COMPASS: Synoptic","CB","MSM","WC","A",45,"MSM_202310_WC_LysA_45cm",2023,10,10,NA,NA,0,0,"bdl",NA,0.280696,20.0401236551079,"Within_Range",NA,0.005372,0.173437117519015,"Within_Range",NA,"01/27/24","This run has limited spike checks for NH3 and PO4.
  peCheck for NH3 is out of range, all other run metrics are fine, 
  so accepting this run.",NA,2023-10-10
"585","COMPASS: Synoptic","CB","MSM","WC","B",10,"MSM_202310_WC_LysB_10cm",2023,10,10,NA,NA,0,0,"bdl",NA,0.430098,30.7065904174431,"Within_Range",NA,0.050522,1.63112249651818,"Within_Range",NA,"01/27/24","This run has limited spike checks for NH3 and PO4.
  peCheck for NH3 is out of range, all other run metrics are fine, 
  so accepting this run.",NA,2023-10-10
"586","COMPASS: Synoptic","CB","MSM","WC","B",20,"MSM_202310_WC_LysB_20cm",2023,10,10,NA,NA,0,0,"bdl",NA,1.020742,72.8752668365854,"Within_Range",NA,0.055925,1.80556046114127,"Within_Range",NA,"01/27/24","This run has limited spike checks for NH3 and PO4.
  peCheck for NH3 is out of range, all other run metrics are fine, 
  so accepting this run.",NA,2023-10-10
"587","COMPASS: Synoptic","CB","MSM","WC","B",45,"MSM_202310_WC_LysB_45cm",2023,10,10,NA,NA,0,0,"bdl",NA,0.270878,19.3391733955893,"Within_Range",NA,0.007545,0.243593270975608,"Within_Range",NA,"01/27/24","This run has limited spike checks for NH3 and PO4.
  peCheck for NH3 is out of range, all other run metrics are fine, 
  so accepting this run.",NA,2023-10-10
"588","COMPASS: Synoptic","CB","MSM","WC","C",10,"MSM_202310_WC_LysC_10cm",2023,10,10,NA,NA,0,0,"bdl",NA,1.98903,142.005611600163,"Within_Range",NA,0.068561,2.21351865491831,"Within_Range",NA,"01/27/24","This run has limited spike checks for NH3 and PO4.
  peCheck for NH3 is out of range, all other run metrics are fine, 
  so accepting this run.",NA,2023-10-10
"589","COMPASS: Synoptic","CB","MSM","WC","C",20,"MSM_202310_WC_LysC_20cm",2023,10,10,NA,NA,0,0,"bdl",NA,2.433582,173.744136734563,"adl",NA,0.062674,2.02345456131548,"Within_Range",NA,"01/27/24","This run has limited spike checks for NH3 and PO4.
  peCheck for NH3 is out of range, all other run metrics are fine, 
  so accepting this run.",NA,2023-10-10
"590","COMPASS: Synoptic","CB","MSM","WC","C",45,"MSM_202310_WC_LysC_45cm",2023,10,10,NA,NA,7.7e-05,0.00549736911620867,"bdl",NA,1.528854,109.151620296001,"Within_Range",NA,0.004618,0.149093933116681,"Within_Range",NA,"01/27/24","This run has limited spike checks for NH3 and PO4.
  peCheck for NH3 is out of range, all other run metrics are fine, 
  so accepting this run.",NA,2023-10-10
"591","COMPASS: Synoptic","CB","SWH","SW","A",0,"SWH_202310_SW_A",2023,10,18,NA,NA,0.019307,1.37841176008624,"bdl",NA,0.012592,0.898998336510384,"bdl",NA,0.009287,0.299834421146517,"Within_Range",NA,"01/27/24","This run has limited spike checks for NH3 and PO4.
  peCheck for NH3 is out of range, all other run metrics are fine, 
  so accepting this run.",NA,2023-10-18
"592","COMPASS: Synoptic","CB","SWH","SW","B",0,"SWH_202310_SW_B",2023,10,18,NA,NA,0.019565,1.39683151634575,"bdl",NA,0.013154,0.939121991618297,"bdl",NA,0.009584,0.309423182111362,"Within_Range",NA,"01/27/24","This run has limited spike checks for NH3 and PO4.
  peCheck for NH3 is out of range, all other run metrics are fine, 
  so accepting this run.",NA,2023-10-18
"593","COMPASS: Synoptic","CB","SWH","SW","C",0,"SWH_202310_SW_C",2023,10,18,NA,NA,0.018416,1.31479934602726,"bdl",NA,0.020545,1.46679803237022,"Within_Range",NA,0.009649,0.311521732490874,"Within_Range",NA,"01/27/24","This run has limited spike checks for NH3 and PO4.
  peCheck for NH3 is out of range, all other run metrics are fine, 
  so accepting this run.",NA,2023-10-18
"594","COMPASS: Synoptic","CB","SWH","TR","A",10,"SWH_202310_TR_LysA_10cm",2023,10,18,NA,NA,0.007728,0.551735954935852,"bdl",NA,0.288572,20.6024259818515,"Within_Range",NA,0.049022,1.58269441083715,"Within_Range",NA,"01/27/24","This run has limited spike checks for NH3 and PO4.
  peCheck for NH3 is out of range, all other run metrics are fine, 
  so accepting this run.",NA,2023-10-18
"595","COMPASS: Synoptic","CB","SWH","TR","A",20,"SWH_202310_TR_LysA_20cm",2023,10,18,NA,NA,0.004778,0.341122462821364,"bdl",NA,1.187964,84.8139818801002,"Within_Range",NA,0.009032,0.291601646580742,"Within_Range",NA,"01/27/24","This run has limited spike checks for NH3 and PO4.
  peCheck for NH3 is out of range, all other run metrics are fine, 
  so accepting this run.",NA,2023-10-18
"596","COMPASS: Synoptic","CB","SWH","TR","A",45,"SWH_202310_TR_LysA_45cm",2023,10,18,NA,NA,0.004752,0.339266208314592,"bdl",NA,2.565739,183.17940699808,"adl",NA,0.371556,11.9958305355352,"adl",NA,"01/27/24","This run has limited spike checks for NH3 and PO4.
  peCheck for NH3 is out of range, all other run metrics are fine, 
  so accepting this run.",NA,2023-10-18
"597","COMPASS: Synoptic","CB","SWH","TR","B",10,"SWH_202310_TR_LysB_10cm",2023,10,18,NA,NA,0.054229,3.87164714029714,"Within_Range",NA,0.102903,7.34669836578209,"Within_Range",NA,0.011316,0.365341478377731,"Within_Range",NA,"01/27/24","This run has limited spike checks for NH3 and PO4.
  peCheck for NH3 is out of range, all other run metrics are fine, 
  so accepting this run.",NA,2023-10-18
"598","COMPASS: Synoptic","CB","SWH","TR","B",20,"SWH_202310_TR_LysB_20cm",2023,10,18,NA,NA,0.00916,0.653972741616512,"bdl",NA,0.233923,16.7007931918296,"Within_Range",NA,0.151646,4.89595032079087,"Within_Range",NA,"01/27/24","This run has limited spike checks for NH3 and PO4.
  peCheck for NH3 is out of range, all other run metrics are fine, 
  so accepting this run.",NA,2023-10-18
"599","COMPASS: Synoptic","CB","SWH","TR","B",45,"SWH_202310_TR_LysB_45cm",2023,10,18,NA,NA,0.003423,0.244383045256913,"bdl",NA,2.44228,174.365125261482,"adl",NA,0.243419,7.85887745892798,"Within_Range",NA,"01/27/24","This run has limited spike checks for NH3 and PO4.
  peCheck for NH3 is out of range, all other run metrics are fine, 
  so accepting this run.",NA,2023-10-18
"600","COMPASS: Synoptic","CB","SWH","TR","C",10,"SWH_202310_TR_LysC_10cm",2023,10,18,NA,NA,0.148166,10.5782232788594,"Within_Range",NA,0.022467,1.60401807706312,"Within_Range",NA,0.004827,0.155841579721572,"Within_Range",NA,"01/27/24","This run has limited spike checks for NH3 and PO4.
  peCheck for NH3 is out of range, all other run metrics are fine, 
  so accepting this run.",NA,2023-10-18
"601","COMPASS: Synoptic","CB","SWH","TR","C",20,"SWH_202310_TR_LysC_20cm",2023,10,18,NA,NA,0.000187,0.0133507535679353,"bdl",NA,1.023721,73.0879507664189,"Within_Range",NA,0.116449,3.7596014329806,"Within_Range",NA,"01/27/24","This run has limited spike checks for NH3 and PO4.
  peCheck for NH3 is out of range, all other run metrics are fine, 
  so accepting this run.",NA,2023-10-18
"602","COMPASS: Synoptic","CB","SWH","TR","C",45,"SWH_202310_TR_LysC_45cm",2023,10,18,NA,NA,0.000588,0.0419799096146844,"bdl",NA,1.855595,132.479099288198,"Within_Range",NA,0.374206,12.0813868202384,"adl",NA,"01/27/24","This run has limited spike checks for NH3 and PO4.
  peCheck for NH3 is out of range, all other run metrics are fine, 
  so accepting this run.",NA,2023-10-18
"603","COMPASS: Synoptic","CB","SWH","UP","A",10,"SWH_202310_UPCON_LysA_10cm",2023,10,18,NA,NA,0.000866,0.0618275539563209,"bdl",NA,0.01886,1.34649846145059,"bdl",NA,0.011043,0.356527566783783,"Within_Range",NA,"01/27/24","This run has limited spike checks for NH3 and PO4.
  peCheck for NH3 is out of range, all other run metrics are fine, 
  so accepting this run.",NA,2023-10-18
"604","COMPASS: Synoptic","CB","SWH","UP","A",20,"SWH_202310_UPCON_LysA_20cm",2023,10,18,NA,NA,0,0,"bdl",NA,0.01194,0.852449185032877,"bdl",NA,0.006453,0.208337624599815,"Within_Range",NA,"01/27/24","This run has limited spike checks for NH3 and PO4.
  peCheck for NH3 is out of range, all other run metrics are fine, 
  so accepting this run.",NA,2023-10-18
"605","COMPASS: Synoptic","CB","SWH","UP","A",45,"SWH_202310_UPCON_LysA_45cm",2023,10,18,NA,NA,0.002269,0.161993902917889,"bdl",NA,0.316126,22.569627392605,"Within_Range",NA,0.00461,0.148835649993049,"Within_Range",NA,"01/27/24","This run has limited spike checks for NH3 and PO4.
  peCheck for NH3 is out of range, all other run metrics are fine, 
  so accepting this run.",NA,2023-10-18
"606","COMPASS: Synoptic","CB","SWH","UP","B",10,"SWH_202310_UPCON_LysB_10cm",2023,10,18,NA,NA,0.003302,0.235744322360013,"bdl",NA,0.016815,1.20049690505258,"bdl",NA,0.044612,1.4403158389349,"Within_Range",NA,"01/27/24","This run has limited spike checks for NH3 and PO4.
  peCheck for NH3 is out of range, all other run metrics are fine, 
  so accepting this run.",NA,2023-10-18
"607","COMPASS: Synoptic","CB","SWH","UP","B",20,"SWH_202310_UPCON_LysB_20cm",2023,10,18,NA,NA,0.018328,1.30851663846588,"bdl",NA,0.114271,8.15830995166599,"Within_Range",NA,0.01911,0.616973811576392,"Within_Range",NA,"01/27/24","This run has limited spike checks for NH3 and PO4.
  peCheck for NH3 is out of range, all other run metrics are fine, 
  so accepting this run.",NA,2023-10-18
"608","COMPASS: Synoptic","CB","SWH","UP","B",45,"SWH_202310_UPCON_LysB_45cm",2023,10,18,NA,NA,0,0,"bdl",NA,0.283363,20.2305325308602,"Within_Range",NA,0.004449,0.143637702129951,"Within_Range",NA,"01/27/24","This run has limited spike checks for NH3 and PO4.
  peCheck for NH3 is out of range, all other run metrics are fine, 
  so accepting this run.",NA,2023-10-18
"609","COMPASS: Synoptic","CB","SWH","UP","C",10,"SWH_202310_UPCON_LysC_10cm",2023,10,18,NA,NA,0.002387,0.170418442602469,"bdl",NA,0.021506,1.53540805471667,"Within_Range",NA,0.021934,0.708147754218554,"Within_Range",NA,"01/27/24","This run has limited spike checks for NH3 and PO4.
  peCheck for NH3 is out of range, all other run metrics are fine, 
  so accepting this run.",NA,2023-10-18
"610","COMPASS: Synoptic","CB","SWH","UP","C",20,"SWH_202310_UPCON_LysC_20cm",2023,10,18,NA,NA,0.007218,0.515324808841483,"bdl",NA,0.039206,2.7990890074036,"Within_Range",NA,0.005825,0.188062399394688,"Within_Range",NA,"01/27/24","This run has limited spike checks for NH3 and PO4.
  peCheck for NH3 is out of range, all other run metrics are fine, 
  so accepting this run.",NA,2023-10-18
"611","COMPASS: Synoptic","CB","SWH","UP","C",45,"SWH_202310_UPCON_LysC_45cm",2023,10,18,NA,NA,0.004192,0.299285342014893,"bdl",NA,0.193568,13.8196720141075,"Within_Range",NA,0.003922,0.126623301360681,"Within_Range",NA,"01/27/24","This run has limited spike checks for NH3 and PO4.
  peCheck for NH3 is out of range, all other run metrics are fine, 
  so accepting this run.",NA,2023-10-18
"612","COMPASS: Synoptic","CB","SWH","SWAMP","A",10,"SWH_202310_UP_LysA_10cm",2023,10,18,NA,NA,0.002898,0.206900983100945,"bdl",NA,0.442804,31.6137277160216,"Within_Range",NA,0.008041,0.259606824640804,"Within_Range",NA,"01/27/24","This run has limited spike checks for NH3 and PO4.
  peCheck for NH3 is out of range, all other run metrics are fine, 
  so accepting this run.",NA,2023-10-18
"613","COMPASS: Synoptic","CB","SWH","SWAMP","A",20,"SWH_202310_UP_LysA_20cm",2023,10,18,NA,NA,0.00438,0.312707489986935,"bdl",NA,0.95014,67.8346791178507,"Within_Range",NA,0.007471,0.241204152082011,"Within_Range",NA,"01/27/24","This run has limited spike checks for NH3 and PO4.
  peCheck for NH3 is out of range, all other run metrics are fine, 
  so accepting this run.",NA,2023-10-18
"614","COMPASS: Synoptic","CB","SWH","SWAMP","A",45,"SWH_202310_UP_LysA_45cm",2023,10,18,NA,NA,0.002376,0.169633104157296,"bdl",NA,1.706712,121.849686221594,"Within_Range",NA,0.004727,0.15261304067617,"Within_Range",NA,"01/27/24","This run has limited spike checks for NH3 and PO4.
  peCheck for NH3 is out of range, all other run metrics are fine, 
  so accepting this run.",NA,2023-10-18
"615","COMPASS: Synoptic","CB","SWH","SWAMP","B",10,"SWH_202310_UP_LysB_10cm",2023,10,18,NA,NA,0.009242,0.659827082753254,"bdl",NA,0.134935,9.6336039181249,"Within_Range",NA,0.003653,0.117938531328548,"Within_Range",NA,"01/27/24","This run has limited spike checks for NH3 and PO4.
  peCheck for NH3 is out of range, all other run metrics are fine, 
  so accepting this run.",NA,2023-10-18
"616","COMPASS: Synoptic","CB","SWH","SWAMP","B",20,"SWH_202310_UP_LysB_20cm",2023,10,18,NA,NA,0.00168,0.119942598899098,"bdl",NA,1.74921,124.883805607316,"Within_Range",NA,0.005578,0.180087907952544,"Within_Range",NA,"01/27/24","This run has limited spike checks for NH3 and PO4.
  peCheck for NH3 is out of range, all other run metrics are fine, 
  so accepting this run.",NA,2023-10-18
"617","COMPASS: Synoptic","CB","SWH","SWAMP","B",45,"SWH_202310_UP_LysB_45cm",2023,10,18,NA,NA,0.006357,0.453854226905695,"bdl",NA,0.766032,54.6903981665917,"Within_Range",NA,0.009202,0.297090162957925,"Within_Range",NA,"01/27/24","This run has limited spike checks for NH3 and PO4.
  peCheck for NH3 is out of range, all other run metrics are fine, 
  so accepting this run.",NA,2023-10-18
"618","COMPASS: Synoptic","CB","SWH","SWAMP","C",10,"SWH_202310_UP_LysC_10cm",2023,10,18,NA,NA,0.004423,0.315777449363519,"bdl",NA,0.257118,18.3567863950824,"Within_Range",NA,0.003896,0.125783881208876,"Within_Range",NA,"01/27/24","This run has limited spike checks for NH3 and PO4.
  peCheck for NH3 is out of range, all other run metrics are fine, 
  so accepting this run.",NA,2023-10-18
"619","COMPASS: Synoptic","CB","SWH","SWAMP","C",20,"SWH_202310_UP_LysC_20cm",2023,10,18,NA,NA,0.002753,0.196548794505487,"bdl",NA,0.879971,62.8250051760943,"Within_Range",NA,0.002673,0.0862988486836052,"bdl",NA,"01/27/24","This run has limited spike checks for NH3 and PO4.
  peCheck for NH3 is out of range, all other run metrics are fine, 
  so accepting this run.",NA,2023-10-18
"620","COMPASS: Synoptic","CB","SWH","SWAMP","C",45,"SWH_202310_UP_LysC_45cm",2023,10,18,NA,NA,0.002369,0.16913334332855,"bdl",NA,1.038318,74.1300948831631,"Within_Range",NA,0.002917,0.0941764839543869,"bdl",NA,"01/27/24","This run has limited spike checks for NH3 and PO4.
  peCheck for NH3 is out of range, all other run metrics are fine, 
  so accepting this run.",NA,2023-10-18
"621","COMPASS: Synoptic","CB","SWH","WC","A",10,"SWH_202310_WC_LysA_10cm",2023,10,18,NA,NA,0.003104,0.221608230346905,"bdl",NA,0.034432,2.45825212219866,"Within_Range",NA,0.011313,0.365244622206369,"Within_Range",NA,"01/27/24","This run has limited spike checks for NH3 and PO4.
  peCheck for NH3 is out of range, all other run metrics are fine, 
  so accepting this run.",NA,2023-10-18
"622","COMPASS: Synoptic","CB","SWH","WC","A",20,"SWH_202310_WC_LysA_20cm",2023,10,18,NA,NA,0.001293,0.0923129645098417,"bdl",NA,0.025374,1.81156160980102,"Within_Range",NA,0.010336,0.333701795732788,"Within_Range",NA,"01/27/24","This run has limited spike checks for NH3 and PO4.
  peCheck for NH3 is out of range, all other run metrics are fine, 
  so accepting this run.",NA,2023-10-18
"623","COMPASS: Synoptic","CB","SWH","WC","A",45,"SWH_202310_WC_LysA_45cm",2023,10,18,NA,NA,0.003842,0.274297300577581,"bdl",NA,0.024405,1.74238043222172,"Within_Range",NA,0.008539,0.275684949086908,"Within_Range",NA,"01/27/24","This run has limited spike checks for NH3 and PO4.
  peCheck for NH3 is out of range, all other run metrics are fine, 
  so accepting this run.",NA,2023-10-18
"624","COMPASS: Synoptic","CB","SWH","WC","B",10,"SWH_202310_WC_LysB_10cm",2023,10,18,NA,NA,0.002113,0.150856375877259,"bdl",NA,0.039743,2.83742780240885,"Within_Range",NA,0.051226,1.65385141139781,"Within_Range",NA,"01/27/24","This run has limited spike checks for NH3 and PO4.
  peCheck for NH3 is out of range, all other run metrics are fine, 
  so accepting this run.",NA,2023-10-18
"625","COMPASS: Synoptic","CB","SWH","WC","B",20,"SWH_202310_WC_LysB_20cm",2023,10,18,NA,NA,0,0,"bdl",NA,0.061438,4.38632939950167,"Within_Range",NA,0.060716,1.9602397668065,"Within_Range",NA,"01/27/24","This run has limited spike checks for NH3 and PO4.
  peCheck for NH3 is out of range, all other run metrics are fine, 
  so accepting this run.",NA,2023-10-18
"626","COMPASS: Synoptic","CB","SWH","WC","B",45,"SWH_202310_WC_LysB_45cm",2023,10,18,NA,NA,0,0,"bdl",NA,0.0341,2.43454918003527,"Within_Range",NA,0.0088,0.284111435995408,"Within_Range",NA,"01/27/24","This run has limited spike checks for NH3 and PO4.
  peCheck for NH3 is out of range, all other run metrics are fine, 
  so accepting this run.",NA,2023-10-18
"627","COMPASS: Synoptic","CB","SWH","WC","C",10,"SWH_202310_WC_LysC_10cm",2023,10,18,NA,NA,0,0,"bdl",NA,0.319326,22.7980894857461,"Within_Range",NA,0.405169,13.0810393648663,"adl",NA,"01/27/24","This run has limited spike checks for NH3 and PO4.
  peCheck for NH3 is out of range, all other run metrics are fine, 
  so accepting this run.",NA,2023-10-18
"628","COMPASS: Synoptic","CB","SWH","WC","C",20,"SWH_202310_WC_LysC_20cm",2023,10,18,NA,NA,0,0,"bdl",NA,0.043615,3.11386693510963,"Within_Range",NA,0.042111,1.35957007740939,"Within_Range",NA,"01/27/24","This run has limited spike checks for NH3 and PO4.
  peCheck for NH3 is out of range, all other run metrics are fine, 
  so accepting this run.",NA,2023-10-18
"629","COMPASS: Synoptic","CB","SWH","WC","C",45,"SWH_202310_WC_LysC_45cm",2023,10,18,NA,NA,0,0,"bdl",NA,0.026426,1.88666852292117,"Within_Range",NA,0.018809,0.60725590904973,"Within_Range",NA,"01/27/24","This run has limited spike checks for NH3 and PO4.
  peCheck for NH3 is out of range, all other run metrics are fine, 
  so accepting this run.",NA,2023-10-18
"630","COMPASS: Synoptic","CB","GCW","SW","A",0,"GCW_202311_SW_A",2023,11,8,NA,NA,0.008046,0.574439375441753,"bdl",NA,0.178932,12.7747435156032,"Within_Range",NA,0.017302,0.558601825635517,"Within_Range","PO4 dups out of range","02/03/24","The NH3 peCheck is high for this run, but other run metrics
  look fine so we are accepting this run.",NA,2023-11-08
"631","COMPASS: Synoptic","CB","GCW","SW","B",0,"GCW_202311_SW_B",2023,11,8,NA,NA,0.007817,0.55809005690134,"bdl",NA,0.211625,15.1088407690605,"Within_Range",NA,0.017923,0.578651053107466,"Within_Range","PO4 dups out of range","02/03/24","The NH3 peCheck is high for this run, but other run metrics
  look fine so we are accepting this run.",NA,2023-11-08
"632","COMPASS: Synoptic","CB","GCW","SW","C",0,"GCW_202311_SW_C",2023,11,8,NA,NA,0.004457,0.318204859103144,"bdl",NA,0.086019,6.14127524684615,"Within_Range",NA,0.020161,0.65090575694357,"Within_Range","PO4 dups out of range","02/03/24","The NH3 peCheck is high for this run, but other run metrics
  look fine so we are accepting this run.",NA,2023-11-08
"633","COMPASS: Synoptic","CB","GCW","TR","A",20,"GCW_202311_TR_LysA_20cm",2023,11,8,NA,NA,0.006384,0.455781875816573,"bdl",NA,0.368252,26.2911321010659,"Within_Range",NA,0.004925,0.159005547986066,"Within_Range","PO4 dups out of range","02/03/24","The NH3 peCheck is high for this run, but other run metrics
  look fine so we are accepting this run.",NA,2023-11-08
"634","COMPASS: Synoptic","CB","GCW","TR","A",45,"GCW_202311_TR_LysA_45cm",2023,11,8,NA,NA,0.019563,1.39668872753754,"bdl",NA,0.222127,15.8586248009881,"Within_Range",NA,0.003406,0.109964039886404,"Within_Range","PO4 dups out of range","02/03/24","The NH3 peCheck is high for this run, but other run metrics
  look fine so we are accepting this run.",NA,2023-11-08
